timestamp_utc,device_index,device_class,controller_role,position_x,position_y,position_z,rotation_w,rotation_x,rotation_y,rotation_z,pose_valid,tracking_result
2026-01-11T00:27:15.7018581Z,0,HMD,Hmd,-0.636480689,2.72672701,-2.83160663,0.667948008,-0.00127764535,0.742251456,-0.0539129488,true,Running_OK
2026-01-11T00:27:15.7018581Z,1,Controller,LeftHand,-0.802073896,2.53077269,-2.60197592,0.716361046,0.108838581,0.439177006,-0.531135201,true,Running_OK
2026-01-11T00:27:15.7018581Z,2,Controller,RightHand,-0.76643604,2.45980501,-2.46458101,0.598586977,-0.627592206,0.327290177,-0.375103474,true,Running_OK
2026-01-11T00:27:15.7129633Z,0,HMD,Hmd,-0.635384321,2.7268219,-2.83026481,0.665900528,0.000266588264,0.744213343,-0.0521825142,true,Running_OK
2026-01-11T00:27:15.7129633Z,1,Controller,LeftHand,-0.799512863,2.53014803,-2.5970583,0.713291109,0.107127234,0.442908674,-0.532514453,true,Running_OK
2026-01-11T00:27:15.7129633Z,2,Controller,RightHand,-0.763367474,2.45885634,-2.46246505,0.597795606,-0.62841475,0.329068214,-0.373429567,true,Running_OK
2026-01-11T00:27:15.7240742Z,0,HMD,Hmd,-0.634452224,2.72696161,-2.82890129,0.663919151,0.00160348671,0.746099949,-0.0504348576,true,Running_OK
2026-01-11T00:27:15.7240742Z,1,Controller,LeftHand,-0.796838939,2.52967739,-2.5927937,0.710453749,0.106540382,0.4448708,-0.534784675,true,Running_OK
2026-01-11T00:27:15.7240742Z,2,Controller,RightHand,-0.758951485,2.45752311,-2.45985198,0.596775532,-0.629184067,0.330956161,-0.372094929,true,Running_OK
2026-01-11T00:27:15.7351860Z,0,HMD,Hmd,-0.633535981,2.72708082,-2.82761693,0.661991298,0.00280807004,0.747929931,-0.0485837758,true,Running_OK
2026-01-11T00:27:15.7351860Z,1,Controller,LeftHand,-0.794990122,2.52945375,-2.59028172,0.70871532,0.106703192,0.445387959,-0.536625266,true,Running_OK
2026-01-11T00:27:15.7351860Z,2,Controller,RightHand,-0.754885852,2.45632577,-2.45795989,0.596066296,-0.629503727,0.331585199,-0.372131199,true,Running_OK
2026-01-11T00:27:15.7462965Z,0,HMD,Hmd,-0.632244825,2.72723055,-2.82608128,0.659592569,0.00395254325,0.750192523,-0.0461882018,true,Running_OK
2026-01-11T00:27:15.7462965Z,1,Controller,LeftHand,-0.792209208,2.52893925,-2.5888896,0.706339359,0.107320517,0.445032537,-0.539919615,true,Running_OK
2026-01-11T00:27:15.7462965Z,2,Controller,RightHand,-0.753225982,2.45606947,-2.45526767,0.596894741,-0.628318131,0.331028163,-0.373301059,true,Running_OK
2026-01-11T00:27:15.7574105Z,0,HMD,Hmd,-0.63144815,2.72739744,-2.8249824,0.657345772,0.00460192189,0.752297282,-0.0438659824,true,Running_OK
2026-01-11T00:27:15.7574105Z,1,Controller,LeftHand,-0.789770663,2.52899313,-2.58677006,0.704051614,0.106001087,0.445460409,-0.542807758,true,Running_OK
2026-01-11T00:27:15.7574105Z,2,Controller,RightHand,-0.751208127,2.4557066,-2.4547317,0.597086489,-0.629055381,0.32790789,-0.374504566,true,Running_OK
2026-01-11T00:27:15.7685195Z,0,HMD,Hmd,-0.63057363,2.72746372,-2.82386184,0.655530393,0.00488562649,0.753995895,-0.0417865142,true,Running_OK
2026-01-11T00:27:15.7685195Z,1,Controller,LeftHand,-0.787196577,2.52876997,-2.58514214,0.70235014,0.106625199,0.444484323,-0.54568243,true,Running_OK
2026-01-11T00:27:15.7685195Z,2,Controller,RightHand,-0.748592317,2.45496249,-2.45459437,0.597258449,-0.629023254,0.325914115,-0.376021743,true,Running_OK
2026-01-11T00:27:15.7796340Z,0,HMD,Hmd,-0.629358768,2.72738266,-2.82248259,0.653527379,0.0047513661,0.755878925,-0.0390734635,true,Running_OK
2026-01-11T00:27:15.7796340Z,1,Controller,LeftHand,-0.784570217,2.52946782,-2.58586311,0.700968623,0.105853342,0.443025261,-0.548786759,true,Running_OK
2026-01-11T00:27:15.7796340Z,2,Controller,RightHand,-0.747077286,2.45667791,-2.45464826,0.598346174,-0.630031645,0.322481126,-0.375563681,true,Running_OK
2026-01-11T00:27:15.7907450Z,0,HMD,Hmd,-0.628334165,2.72720528,-2.82132959,0.651997328,0.00430014543,0.757325828,-0.0365800485,true,Running_OK
2026-01-11T00:27:15.7907450Z,1,Controller,LeftHand,-0.783074617,2.52934694,-2.58579564,0.700752735,0.105663635,0.441942036,-0.549970984,true,Running_OK
2026-01-11T00:27:15.7907450Z,2,Controller,RightHand,-0.745629847,2.45626998,-2.45536876,0.598774433,-0.631857514,0.318356127,-0.375332952,true,Running_OK
2026-01-11T00:27:15.8018552Z,0,HMD,Hmd,-0.62730515,2.72699785,-2.82019854,0.65063405,0.00357900863,0.758625805,-0.0339069888,true,Running_OK
2026-01-11T00:27:15.8018552Z,1,Controller,LeftHand,-0.781003058,2.52941489,-2.58634806,0.701294482,0.104772426,0.43963781,-0.551296294,true,Running_OK
2026-01-11T00:27:15.8018552Z,2,Controller,RightHand,-0.744709849,2.45599341,-2.45665216,0.599233747,-0.633661866,0.313158154,-0.375930101,true,Running_OK
2026-01-11T00:27:15.8129636Z,0,HMD,Hmd,-0.627179027,2.72715473,-2.81939268,0.649336934,0.00243915035,0.759874165,-0.0307722222,true,Running_OK
2026-01-11T00:27:15.8129636Z,1,Controller,LeftHand,-0.779163778,2.52943134,-2.58768559,0.702525735,0.103895217,0.436638206,-0.552277744,true,Running_OK
2026-01-11T00:27:15.8129636Z,2,Controller,RightHand,-0.744371235,2.4559238,-2.45781612,0.599510908,-0.634655952,0.309311002,-0.376995355,true,Running_OK
2026-01-11T00:27:15.8240806Z,0,HMD,Hmd,-0.626279593,2.72687817,-2.81831598,0.648268223,0.00129911862,0.760916412,-0.0274371505,true,Running_OK
2026-01-11T00:27:15.8240806Z,1,Controller,LeftHand,-0.777517259,2.52975726,-2.59074354,0.703998864,0.102216206,0.431997508,-0.554360807,true,Running_OK
2026-01-11T00:27:15.8240806Z,2,Controller,RightHand,-0.743866026,2.45718145,-2.45820212,0.603214145,-0.633766532,0.305090189,-0.37602219,true,Running_OK
2026-01-11T00:27:15.8351889Z,0,HMD,Hmd,-0.625609636,2.7266345,-2.81755805,0.647611916,0.000431342836,0.761570156,-0.0246876273,true,Running_OK
2026-01-11T00:27:15.8351889Z,1,Controller,LeftHand,-0.776501,2.52973795,-2.59255862,0.705603778,0.101886146,0.428216249,-0.555313945,true,Running_OK
2026-01-11T00:27:15.8351889Z,2,Controller,RightHand,-0.744265497,2.45753503,-2.46060872,0.603559136,-0.635083973,0.297495842,-0.379317105,true,Running_OK
2026-01-11T00:27:15.8462984Z,0,HMD,Hmd,-0.625050664,2.72640419,-2.81674743,0.647215962,-0.000778777699,0.762005031,-0.0214290563,true,Running_OK
2026-01-11T00:27:15.8462984Z,1,Controller,LeftHand,-0.775163233,2.52971101,-2.59576273,0.708434343,0.101206467,0.421738744,-0.556789696,true,Running_OK
2026-01-11T00:27:15.8462984Z,2,Controller,RightHand,-0.74493593,2.45794821,-2.46302223,0.603905261,-0.635820985,0.290412188,-0.383002967,true,Running_OK
2026-01-11T00:27:15.8574102Z,0,HMD,Hmd,-0.624191642,2.72618484,-2.81599975,0.647077382,-0.00178431009,0.762190878,-0.0187819656,true,Running_OK
2026-01-11T00:27:15.8574102Z,1,Controller,LeftHand,-0.774439096,2.5300765,-2.59987259,0.711866081,0.100840621,0.414337426,-0.55803442,true,Running_OK
2026-01-11T00:27:15.8574102Z,2,Controller,RightHand,-0.744556904,2.46210027,-2.46615458,0.605508268,-0.63386178,0.286412537,-0.386712939,true,Running_OK
2026-01-11T00:27:15.8685186Z,0,HMD,Hmd,-0.623129368,2.72599792,-2.81517005,0.647353292,-0.00294990744,0.762016714,-0.0159834344,true,Running_OK
2026-01-11T00:27:15.8685186Z,1,Controller,LeftHand,-0.773327768,2.5302279,-2.60407853,0.715728045,0.100863181,0.405661881,-0.559462786,true,Running_OK
2026-01-11T00:27:15.8685186Z,2,Controller,RightHand,-0.745904744,2.46320939,-2.46964812,0.606181443,-0.63400811,0.27636838,-0.392681271,true,Running_OK
2026-01-11T00:27:15.8796316Z,0,HMD,Hmd,-0.62223947,2.72585297,-2.81450772,0.647862315,-0.00379873137,0.761623144,-0.0137832575,true,Running_OK
2026-01-11T00:27:15.8796316Z,1,Controller,LeftHand,-0.772268474,2.53045392,-2.60863352,0.719744682,0.101231143,0.396233648,-0.560998201,true,Running_OK
2026-01-11T00:27:15.8796316Z,2,Controller,RightHand,-0.747563064,2.46443367,-2.47344565,0.606845617,-0.633462489,0.266569704,-0.399255157,true,Running_OK
2026-01-11T00:27:15.8907434Z,0,HMD,Hmd,-0.621699095,2.72573614,-2.81391382,0.648591518,-0.00449806778,0.761033893,-0.0116851544,true,Running_OK
2026-01-11T00:27:15.8907434Z,1,Controller,LeftHand,-0.771580517,2.53067565,-2.61179447,0.722478449,0.102188528,0.389793843,-0.561821401,true,Running_OK
2026-01-11T00:27:15.8907434Z,2,Controller,RightHand,-0.749518096,2.46573877,-2.47753024,0.607541442,-0.63215369,0.257496148,-0.406166255,true,Running_OK
2026-01-11T00:27:15.9018559Z,0,HMD,Hmd,-0.620697379,2.72551775,-2.81329465,0.64970094,-0.00531562511,0.760115743,-0.00918779708,true,Running_OK
2026-01-11T00:27:15.9018559Z,1,Controller,LeftHand,-0.770634055,2.53138423,-2.61704278,0.726391137,0.104658015,0.381075174,-0.562302768,true,Running_OK
2026-01-11T00:27:15.9018559Z,2,Controller,RightHand,-0.748492479,2.46426606,-2.4778347,0.608094454,-0.628110647,0.252123147,-0.414888382,true,Running_OK
2026-01-11T00:27:15.9129640Z,0,HMD,Hmd,-0.619619966,2.72533417,-2.8127656,0.651102006,-0.00598482601,0.758937001,-0.00672726706,true,Running_OK
2026-01-11T00:27:15.9129640Z,1,Controller,LeftHand,-0.769691586,2.5320549,-2.62204242,0.730426192,0.108278789,0.37208131,-0.562413394,true,Running_OK
2026-01-11T00:27:15.9129640Z,2,Controller,RightHand,-0.749832153,2.46526599,-2.48054504,0.608587563,-0.626288295,0.24792406,-0.419425428,true,Running_OK
2026-01-11T00:27:15.9240740Z,0,HMD,Hmd,-0.619105816,2.72514248,-2.81232142,0.652356505,-0.00616054796,0.757870078,-0.00510471826,true,Running_OK
2026-01-11T00:27:15.9240740Z,1,Controller,LeftHand,-0.768836975,2.53293586,-2.6271019,0.734383583,0.112611249,0.363695651,-0.561894119,true,Running_OK
2026-01-11T00:27:15.9240740Z,2,Controller,RightHand,-0.752046466,2.46677923,-2.484833,0.609467864,-0.623264432,0.242197692,-0.425947368,true,Running_OK
2026-01-11T00:27:15.9351850Z,0,HMD,Hmd,-0.618141055,2.72508717,-2.8120842,0.653852165,-0.00641548354,0.756585717,-0.00379508943,true,Running_OK
2026-01-11T00:27:15.9351850Z,1,Controller,LeftHand,-0.767369926,2.53356814,-2.63073564,0.736786008,0.115830235,0.358271301,-0.561579466,true,Running_OK
2026-01-11T00:27:15.9351850Z,2,Controller,RightHand,-0.752890944,2.46688867,-2.48664069,0.611592233,-0.616738498,0.238821551,-0.43422702,true,Running_OK
2026-01-11T00:27:15.9462984Z,0,HMD,Hmd,-0.616823435,2.72505903,-2.81175637,0.655927777,-0.00675935065,0.754787624,-0.00295310491,true,Running_OK
2026-01-11T00:27:15.9462984Z,1,Controller,LeftHand,-0.766446769,2.5346837,-2.63593125,0.740341842,0.120358743,0.350684673,-0.560738742,true,Running_OK
2026-01-11T00:27:15.9462984Z,2,Controller,RightHand,-0.755030513,2.46849155,-2.49104738,0.612813473,-0.612877309,0.232915014,-0.441125512,true,Running_OK
2026-01-11T00:27:15.9574105Z,0,HMD,Hmd,-0.615522146,2.72503901,-2.81163001,0.65850085,-0.00727630733,0.752538025,-0.00314747659,true,Running_OK
2026-01-11T00:27:15.9574105Z,1,Controller,LeftHand,-0.765637755,2.53587031,-2.6412394,0.743591309,0.124515623,0.342865467,-0.560366988,true,Running_OK
2026-01-11T00:27:15.9574105Z,2,Controller,RightHand,-0.757231176,2.47006989,-2.49558878,0.614110172,-0.609060526,0.226706818,-0.447792649,true,Running_OK
2026-01-11T00:27:15.9685200Z,0,HMD,Hmd,-0.614780426,2.72490692,-2.81205654,0.660865188,-0.00769115193,0.750456393,-0.00361291296,true,Running_OK
2026-01-11T00:27:15.9685200Z,1,Controller,LeftHand,-0.764893115,2.53714204,-2.64677,0.746698201,0.127632111,0.334436089,-0.560628593,true,Running_OK
2026-01-11T00:27:15.9685200Z,2,Controller,RightHand,-0.758763731,2.4711225,-2.49872518,0.614979804,-0.606466174,0.222204477,-0.452353865,true,Running_OK
2026-01-11T00:27:15.9796325Z,0,HMD,Hmd,-0.613759041,2.72487545,-2.81242657,0.663698494,-0.00809952151,0.747941434,-0.0047282828,true,Running_OK
2026-01-11T00:27:15.9796325Z,1,Controller,LeftHand,-0.763573766,2.53803492,-2.65226316,0.749456584,0.130998701,0.325551003,-0.561400771,true,Running_OK
2026-01-11T00:27:15.9796325Z,2,Controller,RightHand,-0.76108861,2.47184992,-2.50252056,0.616991162,-0.601251841,0.214009047,-0.460454494,true,Running_OK
2026-01-11T00:27:15.9907416Z,0,HMD,Hmd,-0.612452149,2.7249732,-2.81305265,0.667650044,-0.00857324153,0.744396508,-0.00663155597,true,Running_OK
2026-01-11T00:27:15.9907416Z,1,Controller,LeftHand,-0.762981355,2.53886127,-2.65605211,0.751394272,0.133478418,0.319079041,-0.561942041,true,Running_OK
2026-01-11T00:27:15.9907416Z,2,Controller,RightHand,-0.76350224,2.47328281,-2.50744891,0.617874801,-0.597487807,0.206458762,-0.467561662,true,Running_OK
2026-01-11T00:27:16.0018548Z,0,HMD,Hmd,-0.611405969,2.72497225,-2.81457186,0.67163229,-0.00930725876,0.740774035,-0.00879489165,true,Running_OK
2026-01-11T00:27:16.0018548Z,1,Controller,LeftHand,-0.762073517,2.54011559,-2.66181779,0.75432682,0.137775868,0.309491605,-0.562337935,true,Running_OK
2026-01-11T00:27:16.0018548Z,2,Controller,RightHand,-0.765972435,2.47458458,-2.51268816,0.618632436,-0.593461573,0.198701814,-0.474989295,true,Running_OK
2026-01-11T00:27:16.0129629Z,0,HMD,Hmd,-0.610216379,2.72502851,-2.8154068,0.675442398,-0.0102163497,0.73725915,-0.0110569913,true,Running_OK
2026-01-11T00:27:16.0129629Z,1,Controller,LeftHand,-0.760860324,2.54053426,-2.66773748,0.756909788,0.142908305,0.300524861,-0.562449753,true,Running_OK
2026-01-11T00:27:16.0129629Z,2,Controller,RightHand,-0.767188728,2.4749763,-2.51681018,0.619446874,-0.590011477,0.191922888,-0.480975866,true,Running_OK
2026-01-11T00:27:16.0240748Z,0,HMD,Hmd,-0.608810306,2.72510576,-2.81642365,0.680255294,-0.0118120071,0.732745349,-0.014062155,true,Running_OK
2026-01-11T00:27:16.0240748Z,1,Controller,LeftHand,-0.759814918,2.54157352,-2.67385793,0.759877324,0.148051664,0.291009098,-0.562121689,true,Running_OK
2026-01-11T00:27:16.0240748Z,2,Controller,RightHand,-0.769245327,2.47585011,-2.52161598,0.620244503,-0.58610189,0.185363948,-0.487259239,true,Running_OK
2026-01-11T00:27:16.0351873Z,0,HMD,Hmd,-0.607708812,2.72518301,-2.81740642,0.684437394,-0.0133690676,0.728756964,-0.0167341549,true,Running_OK
2026-01-11T00:27:16.0351873Z,1,Controller,LeftHand,-0.759132743,2.5422132,-2.67803717,0.761838138,0.151292756,0.284640878,-0.56186533,true,Running_OK
2026-01-11T00:27:16.0351873Z,2,Controller,RightHand,-0.771738827,2.47684073,-2.5275526,0.621401072,-0.580844641,0.177473322,-0.494958311,true,Running_OK
2026-01-11T00:27:16.0462973Z,0,HMD,Hmd,-0.606878996,2.72519255,-2.81937766,0.68858999,-0.0148476101,0.724745393,-0.0191754643,true,Running_OK
2026-01-11T00:27:16.0462973Z,1,Controller,LeftHand,-0.75799346,2.54299808,-2.68441415,0.764806688,0.156058833,0.274184078,-0.561728954,true,Running_OK
2026-01-11T00:27:16.0462973Z,2,Controller,RightHand,-0.774443686,2.47773862,-2.53365397,0.622613013,-0.576221764,0.168972,-0.50176698,true,Running_OK
2026-01-11T00:27:16.0574093Z,0,HMD,Hmd,-0.606013179,2.72511387,-2.82098436,0.694011867,-0.0171110854,0.719416559,-0.0222366713,true,Running_OK
2026-01-11T00:27:16.0574093Z,1,Controller,LeftHand,-0.756383479,2.54272079,-2.69086266,0.767670691,0.160961643,0.263992131,-0.56132102,true,Running_OK
2026-01-11T00:27:16.0574093Z,2,Controller,RightHand,-0.776247084,2.47812748,-2.53779936,0.623426437,-0.573675513,0.162491485,-0.505798757,true,Running_OK
2026-01-11T00:27:16.0685204Z,0,HMD,Hmd,-0.60486412,2.72509146,-2.82223916,0.69869262,-0.0191163551,0.71474123,-0.0246568304,true,Running_OK
2026-01-11T00:27:16.0685204Z,1,Controller,LeftHand,-0.755288243,2.54317689,-2.69726324,0.771092594,0.165896386,0.25460428,-0.559527874,true,Running_OK
2026-01-11T00:27:16.0685204Z,2,Controller,RightHand,-0.778401077,2.47885752,-2.54546523,0.624780834,-0.569600701,0.152819991,-0.51171279,true,Running_OK
2026-01-11T00:27:16.0796294Z,0,HMD,Hmd,-0.604194522,2.72470999,-2.82421947,0.704190075,-0.021638386,0.709168315,-0.0269907452,true,Running_OK
2026-01-11T00:27:16.0796294Z,1,Controller,LeftHand,-0.754535913,2.54341245,-2.70146799,0.77346015,0.169524595,0.24875991,-0.557798684,true,Running_OK
2026-01-11T00:27:16.0796294Z,2,Controller,RightHand,-0.780884683,2.479002,-2.55194044,0.626438022,-0.564693272,0.144436046,-0.517528117,true,Running_OK
2026-01-11T00:27:16.0907475Z,0,HMD,Hmd,-0.603167057,2.72455168,-2.82575369,0.70983541,-0.0240694229,0.703341603,-0.0294103827,true,Running_OK
2026-01-11T00:27:16.0907475Z,1,Controller,LeftHand,-0.75353533,2.54270816,-2.70774746,0.776721954,0.174797371,0.240730405,-0.555155694,true,Running_OK
2026-01-11T00:27:16.0907475Z,2,Controller,RightHand,-0.783829808,2.48065114,-2.55933833,0.628612518,-0.56010884,0.137698978,-0.521692753,true,Running_OK
2026-01-11T00:27:16.1018532Z,0,HMD,Hmd,-0.602091432,2.72444153,-2.82703996,0.714657903,-0.0261652917,0.698269069,-0.0316217393,true,Running_OK
2026-01-11T00:27:16.1018532Z,1,Controller,LeftHand,-0.752447128,2.54267168,-2.71394658,0.780357182,0.179196388,0.2319047,-0.552405298,true,Running_OK
2026-01-11T00:27:16.1018532Z,2,Controller,RightHand,-0.78643465,2.48070192,-2.56548166,0.630416989,-0.554841578,0.130867913,-0.52687639,true,Running_OK
2026-01-11T00:27:16.1129693Z,0,HMD,Hmd,-0.600936294,2.72430944,-2.82840014,0.720034003,-0.0284182802,0.692526281,-0.0339231603,true,Running_OK
2026-01-11T00:27:16.1129693Z,1,Controller,LeftHand,-0.751437902,2.54254699,-2.71995044,0.783932328,0.183172196,0.223456189,-0.549513757,true,Running_OK
2026-01-11T00:27:16.1129693Z,2,Controller,RightHand,-0.78815937,2.48065114,-2.56949544,0.631550431,-0.551503718,0.126327664,-0.530121565,true,Running_OK
2026-01-11T00:27:16.1240763Z,0,HMD,Hmd,-0.600093126,2.7237606,-2.83000898,0.724220753,-0.0303871538,0.687983453,-0.0354917869,true,Running_OK
2026-01-11T00:27:16.1240763Z,1,Controller,LeftHand,-0.750517368,2.54242754,-2.72560096,0.787375152,0.187179506,0.215980455,-0.546220541,true,Running_OK
2026-01-11T00:27:16.1240763Z,2,Controller,RightHand,-0.790585399,2.48049021,-2.57528496,0.633160055,-0.546502411,0.119575866,-0.534925401,true,Running_OK
2026-01-11T00:27:16.1351848Z,0,HMD,Hmd,-0.599298358,2.72330952,-2.83124948,0.728328526,-0.0323358662,0.683466554,-0.0369551517,true,Running_OK
2026-01-11T00:27:16.1351848Z,1,Controller,LeftHand,-0.74991411,2.54231954,-2.72926784,0.789516926,0.190006867,0.21130079,-0.543978393,true,Running_OK
2026-01-11T00:27:16.1351848Z,2,Controller,RightHand,-0.792852819,2.48025012,-2.58083391,0.634709656,-0.541087449,0.113925137,-0.539804876,true,Running_OK
2026-01-11T00:27:16.1462985Z,0,HMD,Hmd,-0.598213196,2.72318602,-2.83231902,0.732846975,-0.0342758857,0.678457499,-0.0381549262,true,Running_OK
2026-01-11T00:27:16.1462985Z,1,Controller,LeftHand,-0.749453187,2.54153848,-2.73378754,0.792399824,0.194816321,0.205459967,-0.540310502,true,Running_OK
2026-01-11T00:27:16.1462985Z,2,Controller,RightHand,-0.798531771,2.47889423,-2.58374047,0.638199806,-0.536063552,0.110146977,-0.541483998,true,Running_OK
2026-01-11T00:27:16.1574101Z,0,HMD,Hmd,-0.597334623,2.72292614,-2.83328724,0.736504138,-0.0355364904,0.674393356,-0.0386327095,true,Running_OK
2026-01-11T00:27:16.1574101Z,1,Controller,LeftHand,-0.74874115,2.54130363,-2.73864007,0.794935286,0.198443308,0.198646754,-0.537808299,true,Running_OK
2026-01-11T00:27:16.1574101Z,2,Controller,RightHand,-0.801050484,2.47863364,-2.58828878,0.63923949,-0.530884087,0.106547885,-0.546060741,true,Running_OK
2026-01-11T00:27:16.1685207Z,0,HMD,Hmd,-0.596337318,2.72255564,-2.83428669,0.740591645,-0.0366696641,0.669827342,-0.0388684012,true,Running_OK
